chr;left;right;geneId;score;strand;geneName;tranId;biotype;unit;tpm15d;isPrimary;geneMax;tpm15dq
10;131777006;131777898;MGP_C3HHeJ_G0017667;1;+;Olfr784;MGP_C3HHeJ_T0027343;protein_coding;transcript;0;1;0;q1
10;131791399;131792337;MGP_C3HHeJ_G0017668;1;+;Gm44444;MGP_C3HHeJ_T0027344;protein_coding;transcript;0;1;0;q1
10;131803004;131813338;MGP_C3HHeJ_G0017669;1;+;Olfr786;MGP_C3HHeJ_T0027345;protein_coding;transcript;0;1;0;q1
10;131841477;131844911;MGP_C3HHeJ_G0017670;1;+;Olfr787;MGP_C3HHeJ_T0027347;protein_coding;transcript;0;1;0;q1
10;131854150;131855085;MGP_C3HHeJ_G0017671;1;+;Olfr788;MGP_C3HHeJ_T0027348;protein_coding;transcript;0;1;0;q1
10;131866335;131867273;MGP_C3HHeJ_G0017672;1;+;Olfr789;MGP_C3HHeJ_T0027349;protein_coding;transcript;0;1;0;q1
10;131885170;131886239;MGP_C3HHeJ_G0017673;1;+;MGP_C3HHeJ_G0017673;MGP_C3HHeJ_T0027350;protein_coding;transcript;0;1;0;q1
10;131885243;131886211;MGP_C3HHeJ_G0017674;1;+;MGP_C3HHeJ_G0017674;MGP_C3HHeJ_T0027351;protein_coding;transcript;0;1;0;q1
10;131912043;131912981;MGP_C3HHeJ_G0017675;1;+;Olfr791;MGP_C3HHeJ_T0027352;protein_coding;transcript;0;1;0;q1
10;131958358;131962319;MGP_C3HHeJ_G0017676;1;+;Olfr794;MGP_C3HHeJ_T0027353;protein_coding;transcript;0;1;0;q1
10;131988275;131989207;MGP_C3HHeJ_G0017677;1;-;Olfr796;MGP_C3HHeJ_T0027355;protein_coding;transcript;0;1;0;q1
10;132031073;132032008;MGP_C3HHeJ_G0017678;1;+;Olfr799;MGP_C3HHeJ_T0027357;protein_coding;transcript;0;1;0;q1
10;132043646;132044581;MGP_C3HHeJ_G0017679;1;+;Olfr800;MGP_C3HHeJ_T0027358;protein_coding;transcript;0;1;0;q1
10;132052717;132054530;MGP_C3HHeJ_G0017680;1;-;Olfr801;MGP_C3HHeJ_T0027359;protein_coding;transcript;0;1;0;q1
10;132066473;132067608;MGP_C3HHeJ_G0017681;1;-;Olfr802;MGP_C3HHeJ_T0027362;protein_coding;transcript;0;1;0;q1
10;132075898;132076824;MGP_C3HHeJ_G0017682;1;-;Olfr803;MGP_C3HHeJ_T0027364;protein_coding;transcript;0;1;0;q1
10;132091294;132092238;MGP_C3HHeJ_G0017683;1;+;Olfr804;MGP_C3HHeJ_T0027365;protein_coding;transcript;0;1;0;q1
10;132135507;132139394;MGP_C3HHeJ_G0017684;1;-;Olfr806;MGP_C3HHeJ_T0027367;protein_coding;transcript;0;1;0;q1
10;132152722;132153718;MGP_C3HHeJ_G0017685;1;-;Olfr807;MGP_C3HHeJ_T0027369;protein_coding;transcript;0;1;0;q1
10;132166097;132169050;MGP_C3HHeJ_G0017686;1;+;Olfr808;MGP_C3HHeJ_T0027370;protein_coding;transcript;0;1;0;q1
10;132175330;132177648;MGP_C3HHeJ_G0017687;1;+;MGP_C3HHeJ_G0017687;MGP_C3HHeJ_T0027372;protein_coding;transcript;0;1;0;q1
10;132192166;132194264;MGP_C3HHeJ_G0017688;1;-;Olfr810;MGP_C3HHeJ_T0027374;protein_coding;transcript;0;1;0;q1
10;132205936;132206895;MGP_C3HHeJ_G0017689;1;-;Olfr811;MGP_C3HHeJ_T0027375;protein_coding;transcript;0;1;0;q1
10;132254052;132258035;MGP_C3HHeJ_G0017690;1;-;Olfr812;MGP_C3HHeJ_T0027376;protein_coding;transcript;0;1;0;q1
10;132326478;132327537;MGP_C3HHeJ_G0017691;1;-;Olfr814;MGP_C3HHeJ_T0027378;protein_coding;transcript;0;1;0;q1
10;132338158;132340186;MGP_C3HHeJ_G0017692;1;-;Olfr816;MGP_C3HHeJ_T0027380;protein_coding;transcript;0;1;0;q1
10;132376100;132377056;MGP_C3HHeJ_G0017693;1;-;Olfr818;MGP_C3HHeJ_T0027381;protein_coding;transcript;0;1;0;q1
10;132397493;132398639;MGP_C3HHeJ_G0017694;1;-;MGP_C3HHeJ_G0017694;MGP_C3HHeJ_T0027383;protein_coding;transcript;0;1;0;q1
10;132397654;132398657;MGP_C3HHeJ_G0017695;1;-;MGP_C3HHeJ_G0017695;MGP_C3HHeJ_T0027384;protein_coding;transcript;0;1;0;q1
10;132472594;132473654;MGP_C3HHeJ_G0017696;1;+;Olfr820;MGP_C3HHeJ_T0027385;protein_coding;transcript;0;1;0;q1
10;132486391;132490589;MGP_C3HHeJ_G0017697;1;+;Olfr821;MGP_C3HHeJ_T0027386;protein_coding;transcript;0;1;0;q1
10;132529954;132530961;MGP_C3HHeJ_G0017698;1;+;Olfr822;MGP_C3HHeJ_T0027388;protein_coding;transcript;0;1;0;q1
10;132588450;132589401;MGP_C3HHeJ_G0017699;1;-;Olfr824;MGP_C3HHeJ_T0027389;protein_coding;transcript;0.000247618;1;0.000247618;q1
10;132659969;132664761;MGP_C3HHeJ_G0017701;1;-;Olfr826;MGP_C3HHeJ_T0027391;protein_coding;transcript;0;1;0;q1
10;132692983;132694040;MGP_C3HHeJ_G0017702;1;-;Olfr827;MGP_C3HHeJ_T0027392;protein_coding;transcript;0;1;0;q1
10;132758693;132770520;MGP_C3HHeJ_G0017703;1;-;Neurod4;MGP_C3HHeJ_T0027393;protein_coding;transcript;0;1;0;q1
11;2542462;2666278;MGP_C3HHeJ_G0017757;1;+;Ankrd36;MGP_C3HHeJ_T0027656;protein_coding;transcript;0;1;0;q1
11;3892263;3894306;MGP_C3HHeJ_G0017785;1;-;Gm11983;MGP_C3HHeJ_T0027777;protein_coding;transcript;0;1;0;q1
11;13553160;13583338;MGP_C3HHeJ_G0017804;1;+;Vstm2a;MGP_C3HHeJ_T0027861;protein_coding;transcript;0;1;0;q1
11;14396601;14397551;MGP_C3HHeJ_G0017810;1;+;Vmn1r89;MGP_C3HHeJ_T0027883;protein_coding;transcript;0;1;0;q1
11;21614481;21640223;MGP_C3HHeJ_G0017849;1;-;A830031A19Rik;MGP_C3HHeJ_T0028043;protein_coding;transcript;0;1;0;q1
11;30215486;30227027;MGP_C3HHeJ_G0017887;1;+;MGP_C3HHeJ_G0017887;MGP_C3HHeJ_T0028230;protein_coding;transcript;0;1;0;q1
11;30775563;30782190;MGP_C3HHeJ_G0017894;1;-;Smim23;MGP_C3HHeJ_T0028245;protein_coding;transcript;0;1;0;q1
11;31177875;31180720;MGP_C3HHeJ_G0017897;1;-;Tlx3;MGP_C3HHeJ_T0028254;protein_coding;transcript;0;1;0;q1
11;31252883;31253862;MGP_C3HHeJ_G0017899;1;-;Gm12117;MGP_C3HHeJ_T0028257;protein_coding;transcript;0;1;0;q1
11;32226598;32230360;MGP_C3HHeJ_G0017905;1;-;Foxi1;MGP_C3HHeJ_T0028277;protein_coding;transcript;0;1;0;q1
11;33874160;33875662;MGP_C3HHeJ_G0017911;1;-;Fbll1;MGP_C3HHeJ_T0028295;protein_coding;transcript;0;1;0;q1
11;40637840;40652921;MGP_C3HHeJ_G0017921;1;-;Gabra6;MGP_C3HHeJ_T0028341;protein_coding;transcript;0;1;0;q1
11;41396382;41397894;MGP_C3HHeJ_G0017923;1;+;Gm9972;MGP_C3HHeJ_T0028349;protein_coding;transcript;0;1;0;q1
11;41980136;41985596;MGP_C3HHeJ_G0017930;1;-;Fabp6;MGP_C3HHeJ_T0028375;protein_coding;transcript;0;1;0;q1
11;45078050;45103462;MGP_C3HHeJ_G0017953;1;-;Dppa1;MGP_C3HHeJ_T0028451;protein_coding;transcript;0;1;0;q1
11;47712921;47730203;MGP_C3HHeJ_G0017967;1;-;MGP_C3HHeJ_G0017967;MGP_C3HHeJ_T0028493;protein_coding;transcript;0;1;0;q1
11;47825381;47832494;MGP_C3HHeJ_G0017972;1;+;Olfr1395;MGP_C3HHeJ_T0028503;protein_coding;transcript;0;1;0;q1
11;47843860;47844798;MGP_C3HHeJ_G0017973;1;+;Olfr1394;MGP_C3HHeJ_T0028505;protein_coding;transcript;0;1;0;q1
11;48023802;48030269;MGP_C3HHeJ_G0017977;1;+;MGP_C3HHeJ_G0017977;MGP_C3HHeJ_T0028537;protein_coding;transcript;0;1;0;q1
11;48138262;48139334;MGP_C3HHeJ_G0017979;1;+;Olfr1389;MGP_C3HHeJ_T0028539;protein_coding;transcript;0;1;0;q1
11;49743873;49746927;MGP_C3HHeJ_G0018009;1;-;4933414I15Rik;MGP_C3HHeJ_T0028653;protein_coding;transcript;0;1;0;q1
11;49774281;49775228;MGP_C3HHeJ_G0018011;1;+;Olfr1378;MGP_C3HHeJ_T0028658;protein_coding;transcript;0;1;0;q1
11;49789904;49790969;MGP_C3HHeJ_G0018012;1;+;Olfr1377;MGP_C3HHeJ_T0028659;protein_coding;transcript;0;1;0;q1
11;49813755;49814767;MGP_C3HHeJ_G0018013;1;+;Olfr51;MGP_C3HHeJ_T0028660;protein_coding;transcript;0;1;0;q1
11;49911063;49912004;MGP_C3HHeJ_G0018015;1;+;Olfr54;MGP_C3HHeJ_T0028663;protein_coding;transcript;0;1;0;q1
11;53359172;53361147;MGP_C3HHeJ_G0018064;1;-;Il3;MGP_C3HHeJ_T0028863;protein_coding;transcript;0;1;0;q1
11;53479057;53524526;MGP_C3HHeJ_G0018066;1;+;Meikin;MGP_C3HHeJ_T0028875;protein_coding;transcript;0;1;0;q1
11;54385892;54453307;MGP_C3HHeJ_G0018080;1;-;Fat2;MGP_C3HHeJ_T0028933;protein_coding;transcript;0;1;0;q1
11;54664406;54763201;MGP_C3HHeJ_G0018084;1;-;Glra1;MGP_C3HHeJ_T0028944;protein_coding;transcript;0;1;0;q1
11;55209257;55226863;MGP_C3HHeJ_G0018085;1;-;Nmur2;MGP_C3HHeJ_T0028947;protein_coding;transcript;0;1;0;q1
11;57047285;57051393;MGP_C3HHeJ_G0018092;1;-;Hand1;MGP_C3HHeJ_T0028964;protein_coding;transcript;0;1;0;q1
11;57697137;57702049;MGP_C3HHeJ_G0018104;1;+;1810065E05Rik;MGP_C3HHeJ_T0029006;protein_coding;transcript;0;1;0;q1
11;57721944;57728692;MGP_C3HHeJ_G0018106;1;-;4930504O13Rik;MGP_C3HHeJ_T0029008;protein_coding;transcript;0;1;0;q1
11;57734448;57735513;MGP_C3HHeJ_G0018107;1;-;Olfr30;MGP_C3HHeJ_T0029009;protein_coding;transcript;0;1;0;q1
11;57763746;57766525;MGP_C3HHeJ_G0018108;1;-;MGP_C3HHeJ_G0018108;MGP_C3HHeJ_T0029010;protein_coding;transcript;0;1;0;q1
11;57774972;57822766;MGP_C3HHeJ_G0018109;1;-;MGP_C3HHeJ_G0018109;MGP_C3HHeJ_T0029012;protein_coding;transcript;0;1;0;q1
11;57811733;57812792;MGP_C3HHeJ_G0018110;1;-;Olfr329-ps;MGP_C3HHeJ_T0029013;protein_coding;transcript;0;1;0;q1
11;57820267;57822889;MGP_C3HHeJ_G0018111;1;-;MGP_C3HHeJ_G0018111;MGP_C3HHeJ_T0029014;protein_coding;transcript;0;1;0;q1
11;57820594;57826006;MGP_C3HHeJ_G0018112;1;-;Olfr328;MGP_C3HHeJ_T0029015;protein_coding;transcript;0;1;0;q1
11;57837889;57838975;MGP_C3HHeJ_G0018113;1;-;Olfr224;MGP_C3HHeJ_T0029017;protein_coding;transcript;0;1;0;q1
11;57849236;57853656;MGP_C3HHeJ_G0018114;1;+;Olfr325;MGP_C3HHeJ_T0029018;protein_coding;transcript;0;1;0;q1
11;57870080;57871201;MGP_C3HHeJ_G0018115;1;+;Olfr324;MGP_C3HHeJ_T0029020;protein_coding;transcript;0;1;0;q1
11;57897764;57898735;MGP_C3HHeJ_G0018117;1;-;Olfr323;MGP_C3HHeJ_T0029024;protein_coding;transcript;0;1;0;q1
11;57983501;57984523;MGP_C3HHeJ_G0018119;1;+;Olfr319;MGP_C3HHeJ_T0029027;protein_coding;transcript;0;1;0;q1
11;57992461;58054056;MGP_C3HHeJ_G0018120;1;+;MGP_C3HHeJ_G0018120;MGP_C3HHeJ_T0029028;protein_coding;transcript;0;1;0;q1
11;58014874;58016878;MGP_C3HHeJ_G0018121;1;-;MGP_C3HHeJ_G0018121;MGP_C3HHeJ_T0029029;protein_coding;transcript;0;1;0;q1
11;58014958;58015923;MGP_C3HHeJ_G0018122;1;-;MGP_C3HHeJ_G0018122;MGP_C3HHeJ_T0029030;protein_coding;transcript;0;1;0;q1
11;58053201;58054212;MGP_C3HHeJ_G0018123;1;+;MGP_C3HHeJ_G0018123;MGP_C3HHeJ_T0029031;protein_coding;transcript;0;1;0;q1
11;58053288;58054220;MGP_C3HHeJ_G0018124;1;+;MGP_C3HHeJ_G0018124;MGP_C3HHeJ_T0029032;protein_coding;transcript;0;1;0;q1
11;58066953;58072014;MGP_C3HHeJ_G0018125;1;+;Olfr315;MGP_C3HHeJ_T0029033;protein_coding;transcript;0;1;0;q1
11;58076416;58080475;MGP_C3HHeJ_G0018126;1;+;Olfr314;MGP_C3HHeJ_T0029035;protein_coding;transcript;0;1;0;q1
11;58086306;58098627;MGP_C3HHeJ_G0018127;1;-;Fam183b;MGP_C3HHeJ_T0029037;protein_coding;transcript;0;1;0;q1
11;58115329;58116171;MGP_C3HHeJ_G0018128;1;+;MGP_C3HHeJ_G0018128;MGP_C3HHeJ_T0029039;protein_coding;transcript;0;1;0;q1
11;58124832;58131616;MGP_C3HHeJ_G0018129;1;+;MGP_C3HHeJ_G0018129;MGP_C3HHeJ_T0029040;protein_coding;transcript;0;1;0;q1
11;58152721;58153563;MGP_C3HHeJ_G0018130;1;+;MGP_C3HHeJ_G0018130;MGP_C3HHeJ_T0029041;protein_coding;transcript;0;1;0;q1
11;58590106;58632241;MGP_C3HHeJ_G0018147;1;-;Wnt3a;MGP_C3HHeJ_T0029087;protein_coding;transcript;0;1;0;q1
11;58714182;58717295;MGP_C3HHeJ_G0018149;1;-;Prss38;MGP_C3HHeJ_T0029090;protein_coding;transcript;0;1;0;q1
11;58921470;58922588;MGP_C3HHeJ_G0018155;1;-;Olfr222;MGP_C3HHeJ_T0029112;protein_coding;transcript;0;1;0;q1
11;58950089;58951199;MGP_C3HHeJ_G0018156;1;-;Olfr223;MGP_C3HHeJ_T0029113;protein_coding;transcript;0;1;0;q1
11;62336355;62336753;MGP_C3HHeJ_G0018214;1;+;Gm10428;MGP_C3HHeJ_T0029424;protein_coding;transcript;0;1;0;q1
11;62546045;62582146;MGP_C3HHeJ_G0018219;1;+;Cdrt4;MGP_C3HHeJ_T0029448;protein_coding;transcript;0;1;0;q1
11;66882792;66886349;MGP_C3HHeJ_G0018239;1;+;MGP_C3HHeJ_G0018239;MGP_C3HHeJ_T0029513;protein_coding;transcript;0;1;0;q1
11;67519275;67534338;MGP_C3HHeJ_G0018247;1;+;Gsg1l2;MGP_C3HHeJ_T0029539;protein_coding;transcript;0;1;0;q1
11;67542629;67545249;MGP_C3HHeJ_G0018248;1;+;Dhrs7c;MGP_C3HHeJ_T0029541;protein_coding;transcript;0;1;0;q1
11;68970014;68983645;MGP_C3HHeJ_G0018275;1;+;Alox12b;MGP_C3HHeJ_T0029675;protein_coding;transcript;0;1;0;q1
11;69689221;69691120;MGP_C3HHeJ_G0018310;1;-;4933402P03Rik;MGP_C3HHeJ_T0029812;protein_coding;transcript;0;1;0;q1
11;73411085;73415572;MGP_C3HHeJ_G0018416;1;+;Olfr376;MGP_C3HHeJ_T0030304;protein_coding;transcript;0;1;0;q1
11;73434804;73439223;MGP_C3HHeJ_G0018417;1;-;Olfr1;MGP_C3HHeJ_T0030306;protein_coding;transcript;0;1;0;q1
11;73465607;73469047;MGP_C3HHeJ_G0018418;1;-;Olfr378;MGP_C3HHeJ_T0030308;protein_coding;transcript;0;1;0;q1
11;73498699;73499758;MGP_C3HHeJ_G0018419;1;-;Olfr380;MGP_C3HHeJ_T0030309;protein_coding;transcript;0;1;0;q1
11;73525324;73531516;MGP_C3HHeJ_G0018420;1;-;Olfr381;MGP_C3HHeJ_T0030310;protein_coding;transcript;0;1;0;q1
11;73568680;73569618;MGP_C3HHeJ_G0018421;1;-;Olfr382;MGP_C3HHeJ_T0030312;protein_coding;transcript;0;1;0;q1
11;73646973;73647911;MGP_C3HHeJ_G0018422;1;-;Olfr385;MGP_C3HHeJ_T0030313;protein_coding;transcript;0;1;0;q1
11;73660761;73663069;MGP_C3HHeJ_G0018423;1;+;Olfr384;MGP_C3HHeJ_T0030314;protein_coding;transcript;0;1;0;q1
11;73853439;73857640;MGP_C3HHeJ_G0018425;1;-;Olfr389;MGP_C3HHeJ_T0030318;protein_coding;transcript;0;1;0;q1
11;73859994;74007237;MGP_C3HHeJ_G0018426;1;+;MGP_C3HHeJ_G0018426;MGP_C3HHeJ_T0030320;protein_coding;transcript;0;1;0;q1
11;73881760;73887127;MGP_C3HHeJ_G0018427;1;-;Olfr391-ps;MGP_C3HHeJ_T0030322;protein_coding;transcript;0;1;0;q1
11;73900762;73903524;MGP_C3HHeJ_G0018428;1;-;Olfr392;MGP_C3HHeJ_T0030323;protein_coding;transcript;0;1;0;q1
11;73928037;73928975;MGP_C3HHeJ_G0018429;1;-;Olfr393;MGP_C3HHeJ_T0030325;protein_coding;transcript;0;1;0;q1
11;73965110;73966042;MGP_C3HHeJ_G0018430;1;-;Olfr394;MGP_C3HHeJ_T0030326;protein_coding;transcript;0;1;0;q1
11;73984140;73985078;MGP_C3HHeJ_G0018431;1;-;Olfr395;MGP_C3HHeJ_T0030327;protein_coding;transcript;0;1;0;q1
11;74019319;74020368;MGP_C3HHeJ_G0018432;1;+;Olfr23;MGP_C3HHeJ_T0030329;protein_coding;transcript;0;1;0;q1
11;74040276;74041366;MGP_C3HHeJ_G0018433;1;+;Olfr397;MGP_C3HHeJ_T0030330;protein_coding;transcript;0;1;0;q1
11;74067484;74077357;MGP_C3HHeJ_G0018434;1;-;Olfr398;MGP_C3HHeJ_T0030331;protein_coding;transcript;0;1;0;q1
11;74122772;74135033;MGP_C3HHeJ_G0018435;1;-;Olfr139;MGP_C3HHeJ_T0030333;protein_coding;transcript;0;1;0;q1
11;74132258;74133260;MGP_C3HHeJ_G0018436;1;-;Olfr399;MGP_C3HHeJ_T0030336;protein_coding;transcript;0;1;0;q1
11;74153221;74169636;MGP_C3HHeJ_G0018437;1;+;MGP_C3HHeJ_G0018437;MGP_C3HHeJ_T0030337;protein_coding;transcript;0;1;0;q1
11;74210799;74211746;MGP_C3HHeJ_G0018438;1;+;Olfr401;MGP_C3HHeJ_T0030341;protein_coding;transcript;0;1;0;q1
11;74236073;74237084;MGP_C3HHeJ_G0018439;1;+;Olfr402;MGP_C3HHeJ_T0030342;protein_coding;transcript;0;1;0;q1
11;74272117;74279075;MGP_C3HHeJ_G0018440;1;+;MGP_C3HHeJ_G0018440;MGP_C3HHeJ_T0030343;protein_coding;transcript;0;1;0;q1
11;74345241;74347283;MGP_C3HHeJ_G0018441;1;-;MGP_C3HHeJ_G0018441;MGP_C3HHeJ_T0030344;protein_coding;transcript;0;1;0;q1
11;74360688;74361776;MGP_C3HHeJ_G0018442;1;+;Olfr406;MGP_C3HHeJ_T0030345;protein_coding;transcript;0;1;0;q1
11;74375673;74381242;MGP_C3HHeJ_G0018443;1;+;Olfr59;MGP_C3HHeJ_T0030346;protein_coding;transcript;0;1;0;q1
11;74426764;74427711;MGP_C3HHeJ_G0018444;1;-;Olfr410;MGP_C3HHeJ_T0030350;protein_coding;transcript;0;1;0;q1
11;74440281;74441329;MGP_C3HHeJ_G0018445;1;-;Olfr411;MGP_C3HHeJ_T0030351;protein_coding;transcript;0;1;0;q1
11;74459282;74460276;MGP_C3HHeJ_G0018446;1;+;Olfr412;MGP_C3HHeJ_T0030353;protein_coding;transcript;0;1;0;q1
11;81321521;81331320;MGP_C3HHeJ_G0018571;1;+;Spaca3;MGP_C3HHeJ_T0030918;protein_coding;transcript;0;1;0;q1
11;82515251;82525588;MGP_C3HHeJ_G0018574;1;-;Gm17268;MGP_C3HHeJ_T0030924;protein_coding;transcript;0;1;0;q1
11;84257292;84257867;MGP_C3HHeJ_G0018609;1;-;Rpl9-ps1;MGP_C3HHeJ_T0031029;protein_coding;transcript;0;1;0;q1
11;88706706;88707702;MGP_C3HHeJ_G0018670;1;-;Olfr462;MGP_C3HHeJ_T0031295;protein_coding;transcript;0;1;0;q1
11;88710589;88711668;MGP_C3HHeJ_G0018671;1;-;Olfr463;MGP_C3HHeJ_T0031296;protein_coding;transcript;0;1;0;q1
11;89157183;89158384;MGP_C3HHeJ_G0018678;1;+;Ccdc182;MGP_C3HHeJ_T0031324;protein_coding;transcript;0;1;0;q1
11;90235239;90236933;MGP_C3HHeJ_G0018687;1;-;Nog;MGP_C3HHeJ_T0031351;protein_coding;transcript;0;1;0;q1
11;90338123;90369389;MGP_C3HHeJ_G0018688;1;-;MGP_C3HHeJ_G0018688;MGP_C3HHeJ_T0031352;protein_coding;transcript;0;1;0;q1
11;90339507;90482019;MGP_C3HHeJ_G0018689;1;-;MGP_C3HHeJ_G0018689;MGP_C3HHeJ_T0031353;protein_coding;transcript;0;1;0;q1
11;92604977;92607220;MGP_C3HHeJ_G0018697;1;-;Kif2b;MGP_C3HHeJ_T0031386;protein_coding;transcript;0;1;0;q1
11;95679651;95685841;MGP_C3HHeJ_G0018712;1;-;Spata20;MGP_C3HHeJ_T0031467;protein_coding;transcript;0;1;0;q1
11;96238488;96239342;MGP_C3HHeJ_G0018727;1;+;Hils1;MGP_C3HHeJ_T0031520;protein_coding;transcript;0;1;0;q1
11;96393653;96398826;MGP_C3HHeJ_G0018732;1;+;Dlx3;MGP_C3HHeJ_T0031539;protein_coding;transcript;0;1;0;q1
11;97457474;97492384;MGP_C3HHeJ_G0018754;1;+;Ttll6;MGP_C3HHeJ_T0031616;protein_coding;transcript;0;1;0;q1
11;97528678;97531809;MGP_C3HHeJ_G0018755;1;+;Hoxb13;MGP_C3HHeJ_T0031618;protein_coding;transcript;0;1;0;q1
11;99861703;99863440;MGP_C3HHeJ_G0018812;1;+;Pnmt;MGP_C3HHeJ_T0031856;protein_coding;transcript;0;1;0;q1
11;100897078;100902604;MGP_C3HHeJ_G0018844;1;-;Krt27;MGP_C3HHeJ_T0031986;protein_coding;transcript;0;1;0;q1
11;100916509;100926622;MGP_C3HHeJ_G0018845;1;-;Krt28;MGP_C3HHeJ_T0031987;protein_coding;transcript;0;1;0;q1
11;101068792;101076007;MGP_C3HHeJ_G0018850;1;-;Krt39;MGP_C3HHeJ_T0031992;protein_coding;transcript;0;1;0;q1
11;101093525;101099194;MGP_C3HHeJ_G0018851;1;-;Krt40;MGP_C3HHeJ_T0031994;protein_coding;transcript;0;1;0;q1
11;101108528;101109259;MGP_C3HHeJ_G0018852;1;-;Krtap3-2;MGP_C3HHeJ_T0031996;protein_coding;transcript;0;1;0;q1
11;101120798;101121097;MGP_C3HHeJ_G0018854;1;-;Gm11939;MGP_C3HHeJ_T0031998;protein_coding;transcript;0;1;0;q1
11;101127968;101128574;MGP_C3HHeJ_G0018855;1;-;Krtap3-1;MGP_C3HHeJ_T0031999;protein_coding;transcript;0;1;0;q1
11;101141926;101142966;MGP_C3HHeJ_G0018856;1;-;Krtap1-5;MGP_C3HHeJ_T0032000;protein_coding;transcript;0;1;0;q1
11;101145010;101145602;MGP_C3HHeJ_G0018857;1;-;Krtap1-4;MGP_C3HHeJ_T0032001;protein_coding;transcript;0;1;0;q1
11;101154101;101155914;MGP_C3HHeJ_G0018858;1;-;Krtap1-3;MGP_C3HHeJ_T0032002;protein_coding;transcript;0;1;0;q1
11;101161901;101162668;MGP_C3HHeJ_G0018859;1;-;Krtap9-3;MGP_C3HHeJ_T0032003;protein_coding;transcript;0;1;0;q1
11;101178913;101180248;MGP_C3HHeJ_G0018860;1;-;MGP_C3HHeJ_G0018860;MGP_C3HHeJ_T0032004;protein_coding;transcript;0;1;0;q1
11;101184070;101184911;MGP_C3HHeJ_G0018861;1;-;Krtap2-4;MGP_C3HHeJ_T0032005;protein_coding;transcript;0;1;0;q1
11;101197261;101198275;MGP_C3HHeJ_G0018862;1;-;Krtap4-1;MGP_C3HHeJ_T0032006;protein_coding;transcript;0;1;0;q1
11;101205501;101208499;MGP_C3HHeJ_G0018863;1;-;MGP_C3HHeJ_G0018863;MGP_C3HHeJ_T0032007;protein_coding;transcript;0;1;0;q1
11;101218932;101219915;MGP_C3HHeJ_G0018864;1;-;Krtap4-7;MGP_C3HHeJ_T0032008;protein_coding;transcript;0;1;0;q1
11;101226459;101227036;MGP_C3HHeJ_G0018865;1;-;Gm11555;MGP_C3HHeJ_T0032009;protein_coding;transcript;0;1;0;q1
11;101236720;101237731;MGP_C3HHeJ_G0018866;1;-;Gm11563;MGP_C3HHeJ_T0032010;protein_coding;transcript;0;1;0;q1
11;101244632;101246659;MGP_C3HHeJ_G0018867;1;-;Krtap4-6;MGP_C3HHeJ_T0032011;protein_coding;transcript;0;1;0;q1
11;101271930;101272082;MGP_C3HHeJ_G0018868;1;-;Gm14190;MGP_C3HHeJ_T0032012;protein_coding;transcript;0;1;0;q1
11;101317150;101317227;MGP_C3HHeJ_G0018869;1;-;Gm14180;MGP_C3HHeJ_T0032013;protein_coding;transcript;0;1;0;q1
11;101354918;101365052;MGP_C3HHeJ_G0018870;1;-;MGP_C3HHeJ_G0018870;MGP_C3HHeJ_T0032014;protein_coding;transcript;0;1;0;q1
11;101363373;101364340;MGP_C3HHeJ_G0018871;1;-;Krtap4-8;MGP_C3HHeJ_T0032015;protein_coding;transcript;0;1;0;q1
11;101377280;101379045;MGP_C3HHeJ_G0018872;1;+;Krtap4-9;MGP_C3HHeJ_T0032016;protein_coding;transcript;0;1;0;q1
11;101398451;101413996;MGP_C3HHeJ_G0018873;1;-;MGP_C3HHeJ_G0018873;MGP_C3HHeJ_T0032017;protein_coding;transcript;0;1;0;q1
11;101424889;101431891;MGP_C3HHeJ_G0018874;1;-;Gm11564;MGP_C3HHeJ_T0032018;protein_coding;transcript;0;1;0;q1
11;101468960;101469799;MGP_C3HHeJ_G0018875;1;-;Krtap4-16;MGP_C3HHeJ_T0032019;protein_coding;transcript;0;1;0;q1
11;101477562;101478706;MGP_C3HHeJ_G0018876;1;+;Gm11568;MGP_C3HHeJ_T0032020;protein_coding;transcript;0;1;0;q1
11;101538038;101538802;MGP_C3HHeJ_G0018879;1;+;Krtap31-1;MGP_C3HHeJ_T0032023;protein_coding;transcript;0;1;0;q1
11;101544305;101545225;MGP_C3HHeJ_G0018880;1;+;Gm11565;MGP_C3HHeJ_T0032024;protein_coding;transcript;0;1;0;q1
11;101588300;101589376;MGP_C3HHeJ_G0018881;1;+;Krtap9-5;MGP_C3HHeJ_T0032025;protein_coding;transcript;0;1;0;q1
11;101618994;101620022;MGP_C3HHeJ_G0018882;1;-;Krtap29-1;MGP_C3HHeJ_T0032026;protein_coding;transcript;0;1;0;q1
11;101625679;101627566;MGP_C3HHeJ_G0018883;1;-;Krtap16-1;MGP_C3HHeJ_T0032027;protein_coding;transcript;0;1;0;q1
11;101634199;101634959;MGP_C3HHeJ_G0018884;1;-;Krtap17-1;MGP_C3HHeJ_T0032028;protein_coding;transcript;0;1;0;q1
11;101652181;101657016;MGP_C3HHeJ_G0018885;1;-;Krt33a;MGP_C3HHeJ_T0032029;protein_coding;transcript;0;1;0;q1
11;101666155;101673189;MGP_C3HHeJ_G0018886;1;-;Krt33b;MGP_C3HHeJ_T0032030;protein_coding;transcript;0;1;0;q1
11;101682205;101687573;MGP_C3HHeJ_G0018887;1;-;Krt34;MGP_C3HHeJ_T0032031;protein_coding;transcript;0;1;0;q1
